label	title
稿件状态研判	Hindawi发表了,但是在官网查不到文章,DOI也查不到是怎么回事啊
期刊属性	基金委Fundamental Research
行业术语	IEEE Transactions on Geoscience and Remote Sensing 投稿后的状态
审稿意见解读与回应	碰到审稿人恶意满满的评价怎么办?
投稿方式	sustainability投稿求答
期刊属性	第一次投外刊求经验
稿件状态研判	大修二审一直editor assigned,着急呀
稿件状态研判	2020年中科院JCR分区升级版和基础版区别大解析
稿件状态研判	关于HINDAWI一个期刊的状态是PENDING APPROVAL,是啥情况?
期刊属性	北核发表篇计算机类论文大体需要花费多少
稿件状态研判	with editor的日期变了一次,什么意思?
稿件状态研判	投稿后只有ADM没有AE正常吗?
稿件状态研判	SCI二审少了一位审稿人
稿件状态研判	关于PolymerKorea投稿状态问题
审稿意见解读与回应	state of a 啥意思
期刊推荐	期刊推荐
期刊属性	SPL咨询
期刊推荐	电化学抛光方向 有没有对口的ei会议
投稿方式	Recruiting reviewers如果选no的话会咋样
期刊推荐	建筑管理类文章
投稿方式	投稿却With Journal Administrator 一个月,还等吗?
稿件状态研判	Reviews received快一个月了cry
审稿意见解读与回应	论文页数求助
期刊属性	同一期刊不同类的JCR区域划分不同?
投稿方式	Atmosphere期刊投稿后问题
期刊属性	论文审核状态
审稿意见解读与回应	此审稿意见如何领会,望指点!
审稿意见解读与回应	grsl被拒搞,只有副主编意见没有审稿意见是什么情况
写作交流	Word里的°C转成PDF之后,全变成了方框
投稿方式	急急急accept后发现图片问题可以替换吗?给审稿编辑发信息还是等proof时直接换
稿件状态研判	IEEE TBD 垃圾期刊 CNM
期刊属性	今年出的新期刊The Innovation什么定位呢?相当于现在的哪个期刊,有没有人了解。
投稿方式	AGU期刊审稿进度出现空白状态
稿件状态研判	又是with editor的一天。
稿件状态研判	新手第一次投中文核心,终审和主编审核均已审回,现在的状态求过来人帮忙评估成功率~
写作交流	投稿的文章中用了一个开源网站上的贴纸做图,除了标明图像来源还有其他要求吗?
稿件状态研判	required reviews completed之后又变成under review
写作交流	正交实验表的命名
稿件状态研判	reviewer
稿件状态研判	投稿状态变成空白是什么原因呀
期刊推荐	求解中文EI哪个好中点
投稿方式	有虫友投过International Journal of Intelligent Systems期刊吗?
投稿方式	投文章被拒,请大神帮忙分析原因
期刊推荐	求助建筑技术外文普刊
投稿方式	请问大家,论文中修是什么处理流程呀?
投稿方式	sci论文一审结果大修,修完后返回给原两个审稿人,其中一个一直没接收审稿
期刊属性	计算机应用与软件 录用了多久发录用通知
写作交流	Tetrahedron Letters?
投稿方式	EES一审两个月多了还没消息
投稿方式	ACS omega论文投稿
期刊属性	最近有没有人投Kinetics and Catalysis
稿件状态研判	唉,等了两天applied science把我拒了
稿件状态研判	审稿流程
投稿方式	新手投了篇science,求教几个问题
投稿方式	ACS期刊Proof在线修改如何撤销之前修改的内容?
投稿方式	Nature子刊转投求助
投稿方式	计算机工程与应用外审只需三天,还没审稿意见,到时是怎回事了?
期刊属性	RSC advances投稿模板
投稿方式	转投journal of power sources ,需提供ORCID iD,如何操作,紧急求助
投稿方式	Mdpi真的不要中国医院作者的论文吗
行业术语	ACI material journal投稿
投稿方式	ACS JAFC版权转移同意书什么时候签订?
价值判断	SCI论文投稿
写作交流	大家快来讨论一下
投稿方式	请教JSSC投修改稿遇到的问题
投稿方式	返修延期
期刊属性	acs 发展前景如何
投稿方式	被拒改投,research square上的preprint需要撤销么
稿件状态研判	怪异的投稿经历,求助,请各位大牛指点,谢谢
期刊属性	想投一个建筑抗震结构的EI会议,有大佬看看这个会议靠不靠谱吗?
投稿方式	常见几个国内涂料期刊的投稿方式
期刊属性	hindawi期刊发表周期
稿件状态研判	兄弟姐妹们,小弟投的Mdpi旗下materials
投稿方式	两篇文章同时投到一个期刊
投稿方式	修改意见只有通讯作者可以收到吗?
投稿方式	爱思唯尔版面费如何支付?急求
期刊属性	最近hindawi的初审是不是特别慢?
写作交流	投稿模板格式
期刊属性	scientometrics期刊投稿
投稿方式	Nature Photonics投稿24天了,还是Manuscript received状态,是不是不正常
期刊属性	advanced intelligent systems这个期刊怎么样
投稿方式	论文接收,代码需要上传到code ocean上,能取消上传代码吗?
行业术语	包装工程投稿
期刊属性	Mini review论文在SCI中是什么文献类型
期刊属性	杂志咨询
期刊推荐	求推荐一本教育类中文期刊
期刊属性	ACTA Astronautica
稿件状态研判	All Reviews Complete一般持续几天?
期刊推荐	求助普通的英文期刊和中文期刊有哪些
稿件状态研判	一个星期还是Processing得状态
稿件状态研判	Materials for nextgeneration desalination and water purification membranes
稿件状态研判	怎么稿件被handled by Administrative Suppo Agent Vaideki Rajasekar.?
期刊属性	会议论文被EI核心数据库收录检索后怎么认定?
期刊推荐	求推荐荧光探针审稿较快的三区期刊
稿件状态研判	只收到一个审稿人的意见正常吗
期刊属性	Joule期刊定位
稿件状态研判	中国农业科学返修回去一个月了一直是编辑部正在处理
稿件状态研判	Automat ion in construction期刊decision in process一个月
期刊属性	PRB二审
期刊属性	关于Chinese Chemical Letter的投稿问题
期刊属性	《机械传动》期刊
期刊推荐	兄弟们,有没有图像处理的三区期刊好一点
投稿方式	IEEE Journal of oceanic engineering最终稿怎么把latex文件传上去?
稿件状态研判	hindawi期刊,二审一个多月,还是receivers invited,请问正常吗?
期刊属性	请问有投过Fuel Cells这个期刊吗?速度和拒稿率有了解吗。在哪能查到影响因子和分区呀
期刊属性	JMCC圣诞投稿求助
期刊属性	遥感学报投稿
投稿方式	Pa D: Journal of Automobile Engineering
行业术语	审稿意见中的lumpy reference是什么意思,应该怎么修改
稿件状态研判	甘肃农业大学学报外审完成,但是一周了,没有给意见,也没进入下一阶段怎么回事那?
投稿方式	surface and coating technology 三审1个月了还是under review,该不该催呢?
期刊推荐	职中,本科学历,那些北核期刊可投稿?
稿件状态研判	求接收
期刊推荐	有什么接收比较快的材料2,3区sci期刊啊
稿件状态研判	爱思维尔coauthor看不到状态
稿件状态研判	修改重复后如何重投
投稿方式	求助,TII 小修后会换审稿人吗?
投稿方式	Chaos期刊 版权协议问题
期刊属性	水利水电技术投稿
审稿意见解读与回应	MDPI大修,审稿人建议公开源代码
期刊属性	JMCA proof
期刊属性	ssci小修
稿件状态研判	怎么上来就是Decision in Process
稿件状态研判	论文被拒,编辑说提供的原始数据信息不足
审稿意见解读与回应	求助大神,文章处于校稿阶段,以前没遇到过这种问题,这段话是什么意思呀?
投稿方式	系统工程学报投稿求助
审稿意见解读与回应	某一区期刊小修,当时一审修改的东西编辑留了一个疑问,请问如何解决
稿件状态研判	电子与信息学报复审意见求助
投稿方式	《化学教学》投稿,退修后进入复审阶段,复审一般多久?被录用的可能性大吗?
行业术语	返修意见
稿件状态研判	第一篇文章求顺利!
稿件状态研判	刚投完稿子
稿件状态研判	论文二审3个多月变成required reviews completed
期刊属性	Energy Repos,请问有人了解Energy Repos这个期刊么?
期刊属性	爱思唯尔Coordination Chemistry Reviews
稿件状态研判	刚把文章返修回去,发现出现了Forced to Withdrawn,什么情况
期刊推荐	哪位大大给看看新出分区的预警期刊都有哪些
稿件状态研判	Chinese Journal of Physics
期刊属性	求 IEEE JMEMS Letters 模板
投稿方式	Chemical Science被拒,老板让argue,请问argue信发给主编还是副主编?
期刊属性	nature communications 一般多久能送审
期刊推荐	求各位推荐信号处理类三区四区期刊
审稿意见解读与回应	催稿后的回复,求解读
期刊属性	求一个能快速收录的二级期刊
稿件状态研判	《计算机应用研究》收到退修通知,上传修改稿后终审,这样是不是也有可能增刊录用呀
期刊推荐	求助
投稿方式	二审Required Reviews Completed,多久催稿合适
期刊属性	composites pa A投稿突然有了editor invited 状态
投稿方式	TPDS审稿太长,继续等待还是撤稿?
期刊属性	CIENCIA RURAL投稿询问
稿件状态研判	求助:大修返稿后结束under review状态处于with editor状态近1一个月
期刊属性	求助 计算机与现代化期刊
期刊属性	投稿文件
价值判断	Applied Optics提交,在系统里显示的是Secondary author,这个对最后出版有影响吗?
投稿方式	Materials Horizons 投稿交流
稿件状态研判	Elsevier期刊Decision in Process一周了
稿件状态研判	science advance 投稿to review后,状态变为under evaluation,两个状态编辑不同
稿件状态研判	Required Reviews Completed一个多月了,很着急
投稿方式	IEEE Sensors Journal 二审35天没消息?请问需要催吗?
稿件状态研判	有人投过真空科学与技术学报吗
投稿方式	ASCE
期刊推荐	光催化方向哪期刊见刊快!感谢
期刊属性	EESD word模板
投稿方式	under review之后直接decision in processing
审稿意见解读与回应	Neurocomputing 有一个审稿人三轮修改给的意见都是一样,遇到这样的审稿人该怎么办
稿件状态研判	计算机工程与设计加急审稿,近一个月了,今天收到修改通知,重审被录的概率大吗
稿件状态研判	PNAS的pending recommendation状态
期刊推荐	求推荐锂电领域12的SCI期刊
稿件状态研判	Research Square
投稿方式	Wiley投稿怎样上传多张图片,多个文件
审稿意见解读与回应	审稿意见求助
期刊推荐	思政类文章投稿救助
期刊属性	Frontiers in Psychology是水刊吗?
稿件状态研判	给了manuscript number就是会送审么?
稿件状态研判	友友们,这种状态是送审了吗,还是还在编辑部手里呢
稿件状态研判	《中国人力资源开发》投稿流程咨询
期刊属性	友友们,请问water research期刊正文字体大小要求图表字体
期刊推荐	投文章
写作交流	稿件被录用后,编辑让上传可编辑的图片
稿件状态研判	大家一般多长时间催稿?
期刊属性	EST接收了
审稿意见解读与回应	JACS投稿审稿意见
期刊属性	Reproduction in Domestic Animals
期刊属性	关于分区表更新的疑问 求助
审稿意见解读与回应	nature communications 一大修一小修一拒稿,最终被拒,但编辑说可以申诉,机会大吗
写作交流	elsiver旗下的期刊都是用爱思唯尔提供的那个latex模板吗
稿件状态研判	投稿欧洲流行病学,editor assigned 快一个月了,要不要催
稿件状态研判	历时三个月,两次小修终于接收啦
审稿意见解读与回应	投Energy,结果一周多收到编辑的拒稿信,但是原文如下,需要再投嘛?
期刊推荐	音乐类投稿
期刊属性	nature catalysis投稿问题
稿件状态研判	Biomacromolecules投稿送审
投稿方式	journal of guidance,control, and dynamics 编辑分配
审稿意见解读与回应	投稿IEEE Power Delivery 二审被拒,申诉后主编回复两个选择,不知道该怎么办
